nb_candidats_g;note_a_l_ecrit_g;taux_d_acces_6eme_3eme;part_presents_3eme_ordinaire_total;taux_de_reussite_g
96;12.1;91.0;95.0;95.0
103;9.8;91.0;94.0;86.0
94;10.3;89.0;96.0;88.0
65;9.3;85.0;94.0;65.0
121;10.9;94.0;93.0;76.0
131;12.6;95.0;94.0;96.0
169;13.0;94.0;98.0;85.0
79;12.5;86.0;94.0;97.0
136;9.4;89.0;96.0;76.0
122;13.2;89.0;99.0;98.0
90;9.3;92.0;93.0;82.0
138;12.8;95.0;100.0;96.0
136;14.1;88.0;94.0;100.0
105;11.7;96.0;100.0;93.0
181;9.7;90.0;100.0;85.0
123;11.3;94.0;97.0;96.0
143;11.4;92.0;99.0;98.0
106;12.0;87.0;99.0;96.0
53;10.5;77.0;98.0;92.0
161;11.1;96.0;96.0;91.0
100;11.3;94.0;100.0;88.0
214;11.4;95.0;93.0;85.0
171;11.7;95.0;99.0;90.0
135;10.7;90.0;93.0;78.0
172;10.8;98.0;98.0;95.0
122;12.2;92.0;96.0;96.0
186;11.4;96.0;98.0;94.0
182;10.7;95.0;99.0;88.0
147;10.3;89.0;99.0;91.0
124;11.4;96.0;98.0;87.0
146;8.7;93.0;99.0;73.0
178;11.1;89.0;97.0;92.0
115;9.7;94.0;97.0;77.0
114;11.8;97.0;100.0;96.0
181;13.8;79.0;98.0;100.0
152;9.9;88.0;99.0;87.0
99;10.0;95.0;99.0;87.0
142;9.8;93.0;99.0;86.0
72;11.0;96.0;96.0;94.0
132;11.7;92.0;96.0;95.0
115;11.6;93.0;99.0;89.0
152;11.0;88.0;97.0;83.0
65;12.4;88.0;97.0;91.0
137;11.6;91.0;100.0;97.0
104;13.2;93.0;100.0;95.0
191;10.7;93.0;99.0;93.0
179;11.0;95.0;99.0;89.0
125;11.5;95.0;97.0;84.0
139;9.8;94.0;98.0;83.0
131;9.7;88.0;100.0;82.0
148;8.9;90.0;97.0;72.0
158;11.3;94.0;98.0;91.0
169;11.9;96.0;100.0;91.0
153;12.9;95.0;97.0;98.0
108;10.0;93.0;99.0;96.0
135;13.3;91.0;100.0;97.0
199;12.4;89.0;100.0;87.0
186;12.1;91.0;99.0;93.0
70;10.4;91.0;97.0;76.0
145;14.1;90.0;97.0;97.0
117;11.3;88.0;97.0;94.0
164;14.4;93.0;96.0;100.0
123;12.4;94.0;98.0;98.0
223;15.2;94.0;98.0;100.0
103;11.4;91.0;98.0;100.0
85;8.0;95.0;100.0;78.0
96;10.0;82.0;95.0;83.0
176;13.1;94.0;99.0;97.0
160;11.4;91.0;98.0;91.0
174;14.6;90.0;97.0;99.0
214;10.0;89.0;95.0;81.0
86;9.9;89.0;100.0;85.0
60;11.2;94.0;100.0;90.0
58;10.3;98.0;88.0;86.0
37;12.2;95.0;95.0;95.0
48;12.1;86.0;94.0;96.0
106;11.7;87.0;93.0;88.0
38;11.3;100.0;97.0;97.0
66;11.7;92.0;100.0;98.0
81;11.5;84.0;99.0;96.0
158;10.9;93.0;95.0;87.0
95;11.5;98.0;99.0;95.0
61;11.5;92.0;100.0;100.0
81;12.2;90.0;97.0;98.0
57;11.1;98.0;100.0;96.0
101;10.5;81.0;94.0;82.0
124;10.9;89.0;100.0;87.0
95;10.3;94.0;94.0;88.0
47;10.3;96.0;100.0;85.0
130;14.9;91.0;100.0;100.0
100;13.5;82.0;100.0;97.0
109;10.3;82.0;97.0;80.0
115;11.5;97.0;98.0;90.0
81;11.6;94.0;99.0;85.0
128;11.9;97.0;98.0;95.0
107;11.8;95.0;92.0;88.0
37;11.6;96.0;98.0;84.0
76;10.3;97.0;99.0;78.0
64;10.0;79.0;100.0;92.0
46;14.4;81.0;98.0;100.0
150;12.3;91.0;99.0;98.0
96;13.6;86.0;98.0;100.0
50;11.6;75.0;100.0;90.0
102;11.7;89.0;95.0;91.0
71;11.2;95.0;100.0;93.0
156;12.7;88.0;97.0;99.0
156;11.7;97.0;99.0;90.0
80;12.1;91.0;99.0;100.0
128;10.6;93.0;97.0;93.0
159;10.8;93.0;95.0;89.0
138;9.6;87.0;91.0;78.0
148;11.4;87.0;97.0;85.0
181;13.0;91.0;98.0;100.0
149;11.8;93.0;95.0;89.0
123;9.7;92.0;98.0;85.0
100;8.8;93.0;95.0;66.0
191;11.0;94.0;96.0;93.0
151;10.4;87.0;94.0;80.0
121;14.4;94.0;98.0;100.0
163;11.1;88.0;94.0;91.0
110;10.5;95.0;96.0;98.0
75;8.9;80.0;99.0;77.0
147;9.2;93.0;91.0;77.0
101;10.2;95.0;95.0;88.0
122;11.9;88.0;97.0;98.0
117;15.0;87.0;97.0;100.0
147;9.1;88.0;95.0;84.0
191;10.3;93.0;94.0;91.0
178;11.1;94.0;95.0;89.0
61;10.2;94.0;97.0;80.0
119;10.8;90.0;90.0;87.0
163;12.5;91.0;100.0;99.0
137;11.7;91.0;99.0;96.0
168;13.5;94.0;99.0;99.0
105;9.4;81.0;95.0;75.0
134;11.3;90.0;99.0;84.0
114;12.0;84.0;85.0;89.0
182;12.7;96.0;100.0;95.0
82;11.4;88.0;99.0;80.0
192;10.3;81.0;93.0;84.0
190;13.1;94.0;100.0;98.0
97;10.9;83.0;98.0;84.0
112;12.2;80.0;89.0;99.0
175;15.8;94.0;96.0;100.0
272;14.7;94.0;99.0;100.0
81;12.7;85.0;94.0;91.0
123;10.4;93.0;93.0;87.0
154;13.0;94.0;99.0;94.0
141;12.1;90.0;100.0;91.0
137;12.3;95.0;99.0;94.0
109;12.2;96.0;98.0;91.0
47;12.2;93.0;98.0;83.0
40;12.0;90.0;98.0;92.0
112;11.1;91.0;100.0;91.0
163;10.9;93.0;97.0;90.0
64;11.6;93.0;97.0;95.0
154;11.4;90.0;99.0;88.0
85;10.8;94.0;85.0;89.0
118;11.2;93.0;97.0;90.0
163;12.0;94.0;89.0;93.0
91;12.8;85.0;96.0;92.0
59;13.8;90.0;98.0;100.0
41;11.8;66.0;100.0;100.0
55;12.4;79.0;95.0;93.0
150;12.8;91.0;99.0;97.0
174;12.2;94.0;97.0;91.0
153;12.2;94.0;100.0;88.0
243;11.5;94.0;97.0;82.0
142;9.8;96.0;97.0;86.0
193;11.2;89.0;95.0;89.0
58;10.0;89.0;97.0;76.0
36;11.4;37.0;84.0;100.0
230;11.0;93.0;97.0;90.0
129;13.2;87.0;98.0;100.0
60;11.7;58.0;88.0;95.0
158;10.8;96.0;98.0;93.0
124;10.6;94.0;95.0;90.0
149;11.9;66.0;98.0;99.0
148;11.8;96.0;99.0;94.0
119;10.0;94.0;96.0;80.0
135;10.4;91.0;96.0;78.0
187;12.0;88.0;96.0;95.0
127;10.3;86.0;94.0;86.0
147;10.2;94.0;97.0;95.0
118;12.2;84.0;98.0;97.0
99;13.2;87.0;97.0;97.0
91;14.4;92.0;98.0;100.0
124;14.2;91.0;99.0;100.0
95;13.8;98.0;99.0;100.0
156;10.0;77.0;98.0;87.0
105;12.5;92.0;100.0;87.0
162;11.8;90.0;91.0;92.0
193;11.7;96.0;96.0;89.0
259;11.0;89.0;92.0;88.0
141;11.4;94.0;98.0;89.0
129;12.8;95.0;93.0;97.0
179;11.8;93.0;95.0;91.0
185;11.8;92.0;92.0;92.0
147;12.3;95.0;95.0;93.0
200;11.0;94.0;97.0;84.0
123;11.7;95.0;100.0;87.0
97;10.8;89.0;90.0;92.0
144;8.2;85.0;88.0;72.0
96;11.3;93.0;99.0;90.0
40;10.9;97.0;100.0;92.0
38;10.4;92.0;87.0;82.0
92;10.3;91.0;97.0;90.0
230;12.5;94.0;97.0;99.0
83;12.3;87.0;93.0;98.0
124;12.4;91.0;99.0;98.0
124;12.7;95.0;100.0;99.0
333;12.8;90.0;98.0;98.0
83;13.8;89.0;99.0;100.0
115;13.2;96.0;97.0;100.0
129;12.8;97.0;99.0;97.0
100;11.8;94.0;98.0;96.0
71;11.7;85.0;100.0;97.0
81;12.8;90.0;100.0;99.0
118;11.9;91.0;95.0;93.0
230;12.2;99.0;100.0;97.0
164;11.4;92.0;95.0;93.0
103;9.1;77.0;95.0;79.0
116;12.0;95.0;93.0;93.0
95;11.1;90.0;98.0;94.0
91;11.9;94.0;99.0;98.0
224;14.3;92.0;99.0;100.0
109;12.8;96.0;98.0;93.0
119;12.6;96.0;100.0;99.0
101;11.8;97.0;98.0;94.0
66;13.0;93.0;100.0;94.0
31;11.1;94.0;94.0;97.0
62;10.5;97.0;98.0;71.0
95;11.3;92.0;95.0;82.0
79;8.7;89.0;94.0;77.0
63;12.1;95.0;98.0;90.0
101;12.2;93.0;98.0;92.0
116;10.8;81.0;99.0;87.0
135;13.0;91.0;100.0;93.0
74;12.3;77.0;95.0;100.0
97;10.9;76.0;94.0;88.0
63;10.0;76.0;97.0;87.0
73;12.5;87.0;99.0;92.0
99;11.0;91.0;96.0;93.0
91;11.2;96.0;98.0;84.0
144;11.0;95.0;99.0;89.0
125;13.9;90.0;95.0;100.0
299;16.6;86.0;100.0;100.0
91;15.3;89.0;100.0;100.0
37;12.9;66.0;97.0;100.0
83;7.9;85.0;93.0;66.0
116;9.3;94.0;95.0;81.0
109;8.5;95.0;97.0;76.0
41;9.6;93.0;100.0;85.0
78;9.1;86.0;91.0;83.0
97;9.7;94.0;100.0;95.0
97;9.2;95.0;99.0;80.0
65;6.6;80.0;97.0;69.0
169;13.4;95.0;98.0;93.0
110;10.6;96.0;96.0;90.0
91;11.0;98.0;98.0;97.0
101;10.3;93.0;95.0;85.0
147;11.2;93.0;98.0;91.0
133;8.5;92.0;93.0;79.0
139;10.5;97.0;99.0;88.0
73;8.2;89.0;97.0;68.0
117;10.8;92.0;98.0;90.0
162;8.7;88.0;97.0;85.0
91;11.0;94.0;98.0;93.0
103;9.0;92.0;98.0;86.0
161;9.0;93.0;95.0;75.0
124;10.4;99.0;99.0;97.0
146;10.7;91.0;98.0;97.0
55;10.8;79.0;95.0;98.0
127;9.4;91.0;99.0;91.0
167;10.5;94.0;100.0;87.0
135;10.7;92.0;96.0;87.0
275;9.6;92.0;98.0;91.0
188;10.1;94.0;96.0;89.0
183;9.9;96.0;92.0;88.0
138;10.6;95.0;96.0;93.0
145;9.1;95.0;97.0;81.0
159;10.1;90.0;99.0;94.0
137;9.6;91.0;97.0;85.0
93;10.5;97.0;98.0;88.0
176;8.9;96.0;97.0;80.0
200;11.0;98.0;98.0;92.0
90;11.7;90.0;97.0;96.0
171;11.6;97.0;98.0;91.0
166;9.9;86.0;99.0;78.0
195;9.4;95.0;97.0;82.0
93;10.5;80.0;95.0;85.0
109;10.1;95.0;98.0;82.0
137;11.8;93.0;99.0;81.0
146;11.6;93.0;97.0;88.0
142;11.2;96.0;99.0;94.0
132;9.3;93.0;98.0;80.0
58;9.7;93.0;98.0;76.0
113;9.4;97.0;99.0;81.0
82;8.7;99.0;98.0;78.0
87;9.6;95.0;100.0;85.0
74;9.7;85.0;99.0;81.0
62;5.9;81.0;93.0;58.0
51;12.5;83.0;100.0;96.0
80;10.0;96.0;100.0;78.0
99;9.8;92.0;95.0;81.0
64;9.4;88.0;100.0;86.0
168;9.4;88.0;97.0;70.0
85;9.6;93.0;100.0;81.0
79;10.3;90.0;91.0;92.0
113;9.8;93.0;99.0;90.0
37;10.4;88.0;100.0;81.0
71;9.4;90.0;92.0;97.0
78;9.4;84.0;97.0;88.0
80;11.8;89.0;95.0;99.0
86;10.2;81.0;93.0;81.0
89;9.3;89.0;99.0;82.0
125;10.9;88.0;99.0;98.0
77;8.5;93.0;93.0;84.0
152;10.5;91.0;94.0;92.0
109;9.3;88.0;98.0;93.0
88;10.7;96.0;94.0;95.0
128;10.5;97.0;99.0;97.0
97;12.2;92.0;97.0;97.0
105;10.3;94.0;100.0;90.0
113;11.2;93.0;96.0;89.0
61;11.4;91.0;98.0;98.0
62;10.2;99.0;95.0;97.0
80;11.1;93.0;100.0;95.0
180;9.8;90.0;97.0;94.0
97;10.5;83.0;92.0;89.0
227;11.3;86.0;98.0;95.0
55;13.6;84.0;100.0;100.0
155;11.0;91.0;99.0;95.0
77;11.3;78.0;97.0;95.0
173;9.9;89.0;98.0;96.0
95;11.2;88.0;97.0;93.0
146;8.3;81.0;95.0;85.0
150;7.1;88.0;90.0;75.0
167;10.0;88.0;99.0;85.0
197;10.8;92.0;96.0;90.0
96;8.5;92.0;94.0;91.0
158;9.9;94.0;96.0;98.0
62;10.3;87.0;98.0;94.0
125;9.7;93.0;95.0;97.0
161;9.9;92.0;96.0;87.0
242;13.7;92.0;96.0;100.0
131;10.9;94.0;96.0;95.0
135;11.3;96.0;99.0;100.0
46;11.3;87.0;100.0;98.0
90;8.8;94.0;96.0;80.0
74;10.1;95.0;97.0;80.0
132;11.6;94.0;95.0;95.0
183;8.8;93.0;95.0;83.0
80;9.0;86.0;96.0;78.0
106;9.8;93.0;99.0;85.0
71;9.7;84.0;95.0;79.0
34;9.4;83.0;94.0;74.0
55;8.3;94.0;98.0;78.0
78;9.5;95.0;98.0;94.0
65;10.6;95.0;97.0;83.0
89;8.4;85.0;98.0;88.0
85;11.8;94.0;100.0;100.0
74;9.6;89.0;90.0;84.0
104;8.7;97.0;98.0;80.0
80;9.9;86.0;100.0;84.0
45;9.1;90.0;92.0;93.0
63;10.9;95.0;97.0;95.0
214;11.1;94.0;92.0;91.0
96;10.2;87.0;93.0;82.0
86;11.1;90.0;99.0;99.0
121;8.4;86.0;95.0;79.0
93;8.5;97.0;90.0;85.0
75;9.6;99.0;90.0;87.0
123;10.3;90.0;97.0;89.0
138;8.7;85.0;95.0;72.0
109;9.7;87.0;90.0;86.0
161;9.3;92.0;92.0;78.0
158;9.8;96.0;96.0;86.0
45;11.1;73.0;98.0;87.0
45;11.4;94.0;98.0;93.0
70;12.2;95.0;97.0;89.0
128;12.3;97.0;100.0;94.0
61;11.2;94.0;99.0;97.0
63;11.9;95.0;100.0;95.0
44;10.2;90.0;96.0;93.0
110;10.5;92.0;99.0;89.0
80;11.5;92.0;99.0;98.0
100;11.7;94.0;96.0;97.0
113;9.4;75.0;95.0;95.0
87;7.8;89.0;87.0;83.0
93;6.8;89.0;96.0;75.0
55;13.4;82.0;100.0;98.0
130;11.5;89.0;98.0;99.0
64;12.7;93.0;100.0;100.0
186;10.8;90.0;98.0;81.0
143;11.0;92.0;97.0;81.0
95;10.7;91.0;97.0;92.0
57;12.3;93.0;95.0;95.0
167;12.6;99.0;98.0;93.0
108;12.4;97.0;100.0;98.0
147;10.4;92.0;93.0;79.0
155;11.2;98.0;99.0;83.0
156;11.4;75.0;96.0;95.0
145;11.5;91.0;97.0;86.0
93;12.2;98.0;97.0;94.0
130;11.6;91.0;93.0;82.0
166;12.1;98.0;99.0;87.0
135;12.9;98.0;100.0;88.0
150;11.7;96.0;96.0;91.0
124;10.9;93.0;99.0;85.0
92;11.2;96.0;99.0;87.0
110;9.6;94.0;100.0;68.0
45;10.4;95.0;100.0;82.0
55;9.7;89.0;98.0;84.0
144;10.0;90.0;94.0;81.0
45;11.1;96.0;94.0;84.0
50;13.3;89.0;100.0;96.0
48;14.2;94.0;98.0;96.0
43;10.2;95.0;98.0;77.0
88;10.5;96.0;100.0;86.0
74;10.2;94.0;97.0;88.0
55;12.0;96.0;92.0;91.0
41;12.5;87.0;95.0;100.0
81;11.3;95.0;100.0;100.0
132;11.3;94.0;97.0;96.0
104;12.8;89.0;96.0;98.0
79;11.2;87.0;96.0;94.0
51;11.8;93.0;94.0;88.0
58;10.4;96.0;100.0;93.0
111;11.4;91.0;96.0;94.0
97;12.2;97.0;100.0;94.0
38;14.9;89.0;58.0;100.0
122;12.0;92.0;96.0;92.0
76;12.9;93.0;98.0;96.0
112;12.6;95.0;97.0;96.0
76;10.3;70.0;94.0;89.0
80;14.4;90.0;94.0;100.0
62;13.0;86.0;91.0;100.0
74;13.2;91.0;93.0;99.0
81;15.2;93.0;95.0;100.0
159;9.6;86.0;94.0;84.0
101;9.0;84.0;88.0;88.0
185;10.1;90.0;100.0;84.0
136;8.9;93.0;94.0;72.0
147;14.1;94.0;97.0;100.0
119;14.5;92.0;100.0;100.0
113;8.9;85.0;94.0;84.0
156;7.7;78.0;91.0;70.0
118;10.6;87.0;94.0;88.0
187;11.6;92.0;98.0;93.0
184;10.9;86.0;99.0;96.0
91;9.0;65.0;100.0;91.0
126;13.1;90.0;98.0;100.0
185;13.1;92.0;98.0;99.0
185;12.9;91.0;99.0;100.0
79;10.7;89.0;91.0;96.0
123;10.9;89.0;98.0;89.0
70;9.6;95.0;95.0;94.0
136;10.2;96.0;99.0;81.0
65;12.5;91.0;99.0;88.0
107;11.6;93.0;96.0;93.0
208;11.2;96.0;96.0;93.0
82;11.1;96.0;99.0;93.0
75;10.1;94.0;90.0;80.0
227;11.8;95.0;97.0;88.0
114;12.5;87.0;97.0;90.0
77;10.6;94.0;95.0;81.0
45;10.7;87.0;90.0;78.0
51;12.6;82.0;100.0;94.0
41;10.3;95.0;89.0;66.0
71;11.1;96.0;100.0;86.0
69;10.6;91.0;100.0;94.0
161;11.4;91.0;98.0;93.0
44;13.2;92.0;98.0;100.0
208;10.1;88.0;97.0;83.0
117;10.5;96.0;94.0;83.0
114;10.7;94.0;95.0;80.0
142;9.1;78.0;100.0;72.0
86;10.4;95.0;95.0;86.0
115;11.2;93.0;96.0;90.0
88;10.7;84.0;92.0;82.0
211;13.9;84.0;99.0;100.0
165;10.3;93.0;96.0;84.0
128;11.2;84.0;100.0;88.0
78;10.9;94.0;95.0;81.0
146;10.6;91.0;93.0;90.0
159;10.4;90.0;87.0;86.0
173;11.2;91.0;100.0;95.0
93;13.4;93.0;100.0;98.0
73;12.4;96.0;99.0;100.0
79;10.6;93.0;95.0;71.0
228;11.7;96.0;96.0;95.0
82;12.7;90.0;100.0;98.0
107;9.8;79.0;94.0;88.0
120;12.6;86.0;98.0;99.0
128;13.0;87.0;97.0;100.0
103;13.6;93.0;98.0;100.0
128;13.3;91.0;100.0;99.0
44;9.7;68.0;98.0;91.0
92;10.5;96.0;97.0;84.0
87;11.1;91.0;100.0;92.0
171;13.1;96.0;98.0;100.0
36;12.2;94.0;100.0;97.0
85;11.4;89.0;100.0;99.0
83;12.2;90.0;94.0;95.0
120;11.7;91.0;100.0;94.0
78;9.6;79.0;93.0;85.0
153;11.8;95.0;100.0;95.0
143;11.6;99.0;97.0;99.0
67;10.7;73.0;100.0;97.0
64;11.8;97.0;99.0;97.0
194;12.8;89.0;98.0;100.0
38;11.9;79.0;100.0;97.0
107;12.5;95.0;98.0;97.0
111;12.1;91.0;97.0;97.0
135;10.3;93.0;98.0;93.0
167;12.8;91.0;98.0;98.0
85;12.1;93.0;89.0;96.0
54;11.9;81.0;98.0;100.0
68;11.7;93.0;99.0;96.0
56;11.8;92.0;90.0;96.0
137;11.4;92.0;96.0;93.0
112;10.9;95.0;95.0;91.0
149;10.1;88.0;93.0;81.0
55;10.2;92.0;89.0;93.0
133;10.0;93.0;99.0;83.0
93;9.5;89.0;95.0;77.0
61;11.7;93.0;97.0;93.0
67;12.5;96.0;97.0;97.0
45;11.7;88.0;94.0;96.0
78;11.2;93.0;100.0;88.0
111;11.7;97.0;99.0;96.0
96;11.0;90.0;97.0;74.0
88;8.4;85.0;100.0;89.0
107;10.7;92.0;94.0;90.0
110;9.5;79.0;99.0;91.0
43;9.2;74.0;93.0;100.0
89;14.2;87.0;99.0;100.0
292;13.0;93.0;96.0;100.0
78;12.3;90.0;99.0;99.0
56;12.3;97.0;98.0;91.0
48;10.6;81.0;90.0;83.0
164;8.7;92.0;97.0;80.0
96;9.8;92.0;95.0;96.0
122;10.4;91.0;92.0;89.0
94;10.7;77.0;94.0;87.0
97;10.3;90.0;95.0;93.0
65;9.5;91.0;100.0;82.0
47;11.2;95.0;95.0;94.0
164;11.3;94.0;97.0;95.0
82;9.8;95.0;100.0;77.0
76;9.8;78.0;90.0;68.0
87;9.8;63.0;97.0;84.0
135;10.2;74.0;99.0;90.0
107;12.8;89.0;99.0;96.0
102;12.4;91.0;96.0;97.0
59;12.3;76.0;98.0;100.0
64;11.6;81.0;100.0;94.0
161;13.6;94.0;98.0;100.0
32;9.7;78.0;94.0;88.0
218;13.4;91.0;100.0;98.0
166;13.7;89.0;98.0;95.0
108;11.0;87.0;96.0;90.0
121;12.1;95.0;96.0;94.0
109;9.9;96.0;93.0;89.0
79;7.6;93.0;96.0;67.0
111;11.0;83.0;97.0;87.0
76;10.0;84.0;93.0;84.0
56;8.8;94.0;93.0;75.0
83;9.2;89.0;100.0;84.0
69;10.8;72.0;96.0;80.0
89;10.7;91.0;97.0;93.0
65;10.0;92.0;97.0;69.0
93;8.6;89.0;92.0;75.0
92;8.8;80.0;95.0;77.0
99;9.5;94.0;98.0;84.0
111;11.5;95.0;99.0;84.0
89;10.2;91.0;93.0;81.0
114;9.7;94.0;94.0;82.0
52;8.1;91.0;88.0;73.0
64;11.5;91.0;94.0;98.0
84;9.2;80.0;96.0;82.0
126;11.9;94.0;98.0;91.0
111;12.9;92.0;100.0;99.0
111;10.4;95.0;95.0;85.0
114;10.7;93.0;97.0;89.0
94;9.6;93.0;91.0;80.0
207;15.9;93.0;99.0;100.0
159;8.8;92.0;100.0;86.0
223;14.1;93.0;100.0;100.0
184;15.4;87.0;100.0;100.0
80;14.1;70.0;86.0;100.0
173;9.4;85.0;95.0;91.0
133;9.6;86.0;94.0;83.0
152;13.1;98.0;97.0;99.0
106;9.2;75.0;92.0;94.0
127;10.3;87.0;95.0;84.0
91;10.1;90.0;100.0;81.0
122;11.8;96.0;100.0;89.0
186;13.6;88.0;98.0;99.0
226;14.9;90.0;99.0;100.0
217;9.4;91.0;95.0;69.0
152;10.3;90.0;98.0;86.0
166;9.8;95.0;100.0;87.0
156;11.4;88.0;97.0;85.0
117;8.8;91.0;99.0;79.0
118;11.7;93.0;98.0;81.0
99;10.3;96.0;95.0;81.0
106;11.6;84.0;95.0;86.0
117;10.5;92.0;98.0;79.0
131;10.7;99.0;96.0;83.0
218;11.8;93.0;96.0;90.0
155;11.1;91.0;96.0;86.0
137;12.6;96.0;100.0;90.0
108;11.6;87.0;100.0;89.0
48;13.0;99.0;100.0;96.0
31;11.2;97.0;100.0;94.0
51;11.9;89.0;98.0;80.0
52;12.2;96.0;98.0;100.0
96;12.1;93.0;98.0;93.0
68;9.7;97.0;93.0;91.0
68;10.2;92.0;94.0;87.0
106;10.8;92.0;99.0;87.0
116;11.4;95.0;99.0;93.0
111;9.4;86.0;100.0;86.0
61;11.1;95.0;100.0;100.0
79;11.0;93.0;97.0;96.0
86;10.1;76.0;95.0;90.0
127;10.5;94.0;94.0;92.0
51;9.6;84.0;92.0;94.0
90;8.8;95.0;93.0;79.0
74;11.7;87.0;95.0;97.0
136;11.5;99.0;97.0;96.0
43;11.4;79.0;98.0;100.0
172;12.8;95.0;99.0;100.0
50;13.1;76.0;98.0;100.0
124;11.3;93.0;94.0;92.0
111;10.4;95.0;97.0;95.0
111;10.2;94.0;98.0;82.0
100;11.1;92.0;98.0;93.0
103;11.4;86.0;99.0;91.0
55;11.2;84.0;89.0;91.0
83;10.3;94.0;99.0;92.0
80;10.1;86.0;93.0;74.0
107;11.2;96.0;97.0;88.0
138;11.7;94.0;97.0;89.0
157;11.9;92.0;98.0;94.0
147;13.7;85.0;100.0;99.0
71;13.0;78.0;97.0;100.0
37;13.0;85.0;95.0;97.0
85;13.0;96.0;97.0;95.0
165;12.4;92.0;96.0;95.0
45;12.4;98.0;98.0;98.0
47;11.2;95.0;100.0;100.0
83;11.0;96.0;99.0;92.0
99;12.3;93.0;86.0;97.0
51;12.6;91.0;100.0;94.0
58;12.9;92.0;97.0;100.0
107;12.9;93.0;95.0;97.0
157;13.0;92.0;93.0;91.0
73;12.8;94.0;97.0;100.0
178;12.3;82.0;95.0;91.0
136;11.9;98.0;93.0;90.0
129;12.7;93.0;96.0;98.0
78;11.7;89.0;95.0;86.0
160;11.7;89.0;97.0;92.0
93;12.8;97.0;97.0;98.0
68;13.8;95.0;97.0;100.0
189;12.5;91.0;95.0;95.0
198;11.8;88.0;92.0;94.0
69;13.8;94.0;97.0;100.0
41;12.3;76.0;98.0;100.0
114;11.0;87.0;94.0;89.0
107;12.4;85.0;99.0;100.0
172;12.5;97.0;100.0;91.0
58;11.2;85.0;95.0;91.0
99;10.7;86.0;92.0;87.0
130;11.8;92.0;100.0;94.0
55;11.6;89.0;85.0;98.0
70;11.1;91.0;99.0;81.0
149;9.3;85.0;92.0;86.0
118;10.8;90.0;89.0;92.0
199;9.7;94.0;87.0;92.0
71;10.5;96.0;100.0;80.0
45;9.9;86.0;100.0;96.0
78;12.6;96.0;96.0;95.0
59;11.9;97.0;86.0;98.0
110;8.3;93.0;92.0;69.0
125;8.6;89.0;92.0;85.0
146;7.5;82.0;90.0;79.0
66;11.5;93.0;100.0;92.0
147;13.9;87.0;98.0;97.0
287;15.2;91.0;99.0;100.0
119;12.8;92.0;100.0;100.0
81;12.7;99.0;95.0;89.0
60;12.1;91.0;95.0;95.0
147;13.4;98.0;97.0;98.0
80;11.7;90.0;99.0;96.0
119;12.4;88.0;100.0;97.0
86;12.7;97.0;99.0;100.0
128;12.0;98.0;99.0;94.0
113;13.9;96.0;100.0;99.0
126;10.1;87.0;91.0;83.0
125;13.0;90.0;100.0;100.0
184;15.2;93.0;99.0;99.0
97;13.0;90.0;98.0;99.0
161;12.2;96.0;99.0;93.0
88;11.8;96.0;98.0;97.0
122;7.9;85.0;92.0;75.0
108;11.2;95.0;100.0;88.0
193;13.0;89.0;97.0;99.0
150;14.4;89.0;99.0;100.0
127;10.9;95.0;100.0;86.0
167;12.6;98.0;95.0;98.0
102;12.5;93.0;100.0;96.0
127;12.5;97.0;92.0;97.0
72;11.5;99.0;100.0;85.0
130;10.6;88.0;98.0;82.0
112;10.5;92.0;98.0;95.0
67;12.3;94.0;94.0;93.0
171;13.3;94.0;98.0;96.0
50;12.7;87.0;100.0;96.0
157;11.5;92.0;96.0;87.0
107;12.9;98.0;97.0;97.0
112;9.3;87.0;90.0;88.0
176;14.3;92.0;98.0;100.0
70;13.3;85.0;93.0;97.0
86;12.9;92.0;99.0;100.0
112;14.2;92.0;94.0;100.0
100;12.9;88.0;100.0;97.0
99;12.9;83.0;96.0;98.0
106;9.9;91.0;94.0;79.0
145;11.1;86.0;95.0;81.0
146;12.2;90.0;97.0;92.0
133;8.8;93.0;96.0;72.0
137;10.1;91.0;95.0;80.0
142;11.6;94.0;97.0;87.0
162;8.9;89.0;94.0;78.0
176;13.8;27.0;100.0;100.0
129;11.7;92.0;94.0;87.0
156;10.0;92.0;95.0;73.0
79;11.5;93.0;91.0;96.0
205;12.6;93.0;98.0;91.0
193;11.8;89.0;93.0;92.0
155;11.7;93.0;93.0;88.0
136;11.9;94.0;99.0;90.0
113;13.5;90.0;98.0;99.0
341;14.4;90.0;98.0;100.0
265;13.9;96.0;98.0;100.0
86;11.8;92.0;95.0;95.0
190;15.0;88.0;99.0;100.0
168;13.3;94.0;98.0;98.0
156;13.4;94.0;96.0;94.0
66;12.9;80.0;100.0;95.0
49;11.5;95.0;96.0;94.0
81;10.8;95.0;95.0;90.0
64;11.5;90.0;96.0;98.0
37;11.3;83.0;100.0;97.0
69;9.9;94.0;95.0;83.0
79;12.4;92.0;98.0;96.0
38;12.0;91.0;95.0;97.0
67;12.2;95.0;96.0;100.0
85;11.5;95.0;97.0;93.0
124;10.5;90.0;91.0;89.0
96;10.5;91.0;99.0;86.0
117;11.1;94.0;98.0;86.0
111;12.3;98.0;99.0;96.0
112;10.3;92.0;97.0;76.0
55;10.8;94.0;97.0;95.0
86;13.0;92.0;94.0;98.0
72;12.6;81.0;89.0;92.0
96;12.6;95.0;98.0;99.0
89;10.4;87.0;97.0;96.0
104;11.8;94.0;97.0;95.0
